"country","year","gdp_growth","gdp_nominal","gdp_per_capita_nominal","gdp_ppp","gdp_per_capita_ppp","gdp_ppp_share"
"CAF",1999,2.9,1.039,278.512,3.099,830.876,0.007
"CAF",2000,-3.6,0.868,226.367,3.055,797.053,0.006
"CAF",2001,2.6,0.899,229.449,3.206,817.899,0.006
"CAF",2002,2.1,0.983,245.313,3.324,829.652,0.006
"CAF",2003,-2.2,1.188,289.622,3.313,807.449,0.006
"CAF",2004,-0.1,1.31,312.4,3.399,810.631,0.005
"CAF",2005,2.9,1.413,329.417,3.608,841.296,0.005
"CAF",2006,4.8,1.538,351.222,3.896,890.047,0.005
"CAF",2007,4,1.755,393.237,4.163,932.855,0.005
"CAF",2008,2.6,2.033,445.966,4.354,955.083,0.005
"CAF",2009,2.8,2.059,454.642,4.504,994.526,0.005
"CAF",2010,4.6,2.141,476.409,4.77,1061.681,0.005
"CAF",2011,4.2,2.435,533.358,5.073,1111.225,0.005
"CAF",2012,5.1,2.512,544.728,5.428,1177.3,0.006
"CAF",2013,-36.4,1.692,364.378,3.512,756.424,0.003
"CAF",2014,0.1,1.896,410.048,3.576,773.422,0.003
"CAF",2015,4.3,1.696,366.36,3.765,813.386,0.003
"CAF",2016,4.7,1.825,387.069,3.982,844.724,0.003
"CAF",2017,4.5,2.072,432.172,4.237,883.811,0.003
"CAF",2018,3.8,2.28,467.282,4.534,929.349,0.003
"CAF",2019,3,2.278,460.794,4.995,1010.155,0.004
"CAF",2020,1,2.389,475.188,5.494,1093.064,0.004
"CAF",2021,1,2.585,505.678,5.923,1158.698,0.004
"CAF",2022,0.5,2.46,482.523,6.376,1250.608,0.004
"CAF",2023,0.7,2.631,510.568,6.653,1291.253,0.004
"CAF",2024,1.4,2.823,529.492,6.91,1296.324,0.004
"CAF",2025,2.9,3.026,548.832,7.243,1313.793,0.004
"CAF",2026,3.7,3.267,573.245,7.654,1343.093,0.004
"CAF",2027,3.7,3.494,593.472,8.087,1373.479,0.004
"CAF",2028,3.6,3.729,613.025,8.528,1402.135,0.004
"CAF",2029,3.5,3.979,633.676,8.99,1431.599,0.004
"TCD",1980,-6,1.006,222.856,2.25,498.439,0.017
"TCD",1981,-10.8,1.19,258.003,2.197,476.26,0.015
"TCD",1982,5.4,1.15,243.75,2.458,520.985,0.016
"TCD",1983,15.7,1.151,238.124,2.954,611.369,0.018
"TCD",1984,5.3,1.236,249.329,3.222,649.886,0.018
"TCD",1985,7.9,1.34,262.918,3.586,703.809,0.018
"TCD",1986,6,1.65,314.369,3.877,738.795,0.019
"TCD",1987,3.6,1.87,345.453,4.118,760.711,0.019
"TCD",1988,7.5,2.186,391.065,4.584,820.168,0.019
"TCD",1989,2,2.065,357.56,4.857,841.23,0.019
"TCD",1990,3.2,2.488,417.245,5.2,872.063,0.019
"TCD",1991,10.4,2.465,400.386,5.935,964.007,0.021
"TCD",1992,2.4,2.57,404.232,6.216,977.853,0.019
"TCD",1993,-2.1,2.246,342.139,6.231,949.325,0.018
"TCD",1994,5.5,1.819,268.293,6.714,990.115,0.019
"TCD",1995,-0.8,2.23,318.05,6.802,970.258,0.018
"TCD",1996,2.1,2.479,341.819,7.073,975.414,0.018
"TCD",1997,5.7,2.382,317.438,7.601,1013.049,0.018
"TCD",1998,7,2.69,346.26,8.221,1058.063,0.019
"TCD",1999,-0.7,2.37,294.234,8.281,1028.195,0.018
"TCD",2000,-0.9,2.142,256.354,8.394,1004.551,0.017
"TCD",2001,11.7,2.638,303.995,9.583,1104.31,0.018
"TCD",2002,8.5,3.076,341.005,10.559,1170.673,0.019
"TCD",2003,14.7,4.227,450.958,12.352,1317.71,0.021
"TCD",2004,33.6,6.816,700.214,16.95,1741.168,0.027
"TCD",2005,8.3,9.097,900.944,18.934,1875.237,0.028
"TCD",2006,1.7,10.249,980.085,19.845,1897.773,0.027
"TCD",2007,3.9,11.993,1108.571,21.175,1957.354,0.027
"TCD",2008,4,14.354,1283.422,22.456,2007.895,0.027
"TCD",2009,2.9,12.998,1124.383,23.25,2011.266,0.028
"TCD",2010,10.5,14.289,1195.527,25.995,2174.945,0.03
"TCD",2011,1.3,16.237,1313.564,26.871,2173.874,0.029
"TCD",2012,6.9,16.174,1265.051,29.272,2289.539,0.03
"TCD",2013,5.6,16.92,1279.847,31.448,2378.82,0.031
"TCD",2014,6.1,18.213,1332.915,33.954,2484.955,0.031
"TCD",2015,1.4,14.508,1028.116,34.744,2462.181,0.031
"TCD",2016,-6.3,13.4,920.198,32.854,2256.135,0.028
"TCD",2017,-2,13.344,888.615,32.763,2181.739,0.026
"TCD",2018,5.9,15.334,990.693,35.994,2325.477,0.027
"TCD",2019,6.6,14.917,935.428,39.267,2462.353,0.028
"TCD",2020,-2.1,14.615,889.735,36.798,2240.207,0.026
"TCD",2021,-0.9,15.933,941.934,40.975,2422.415,0.026
"TCD",2022,3.6,16.261,933.778,45.481,2611.735,0.026
"TCD",2023,4.9,17.605,982.381,49.422,2757.762,0.027
"TCD",2024,3.2,18.67,1012.651,52.22,2832.345,0.027
"TCD",2025,3.8,19.647,1036.155,55.175,2909.915,0.027
"TCD",2026,3.7,20.866,1070.544,58.281,2990.126,0.027
"TCD",2027,3.3,21.973,1097.006,61.286,3059.706,0.027
"TCD",2028,3.2,23.216,1128.316,64.429,3131.275,0.027
"TCD",2029,3.1,24.517,1160.371,67.647,3201.637,0.027
"COM",1980,7.4,0.243,722.292,0.381,1130.071,0.003
"COM",1981,5.5,0.213,616.729,0.44,1272.798,0.003
"COM",1982,4.1,0.202,571.463,0.486,1372.873,0.003
"COM",1983,3.1,0.196,541.823,0.52,1436.989,0.003
"COM",1984,4.2,0.189,517.146,0.562,1535.609,0.003
"COM",1985,2.8,0.192,510.964,0.595,1584.915,0.003
"COM",1986,2.1,0.258,668.645,0.62,1605.777,0.003
"COM",1987,2.1,0.313,789.369,0.649,1633.965,0.003
"COM",1988,5,0.336,824.423,0.705,1727.015,0.003
"COM",1989,-0.9,0.329,783.311,0.726,1729.475,0.003
"COM",1990,7.3,0.402,931.447,0.808,1874.342,0.003
"COM",1991,-6.2,0.401,905.748,0.784,1772.367,0.003
"COM",1992,7.4,0.437,963.711,0.861,1900.122,0.003
"COM",1993,2.5,0.428,923.237,0.904,1950.236,0.003
"COM",1994,-4,0.315,664.841,0.886,1871.435,0.002
"COM",1995,5.6,0.393,811.987,0.956,1975.484,0.003
"COM",1996,-0.5,0.392,793.967,0.968,1958.764,0.002
"COM",1997,4.4,0.363,718.393,1.028,2036.149,0.002
"COM",1998,0,0.364,705.347,1.04,2015.943,0.002
"COM",1999,2.7,0.372,707.442,1.083,2057.805,0.002
"COM",2000,-1,0.34,632.79,1.097,2043.198,0.002
"COM",2001,5.4,0.373,680.521,1.182,2158.267,0.002
"COM",2002,4.6,0.427,763.902,1.256,2246.214,0.002
"COM",2003,1.9,0.547,958.891,1.305,2289.479,0.002
"COM",2004,3.1,0.622,1070.966,1.382,2377.953,0.002
"COM",2005,5.7,0.656,1107.206,1.507,2542.974,0.002
"COM",2006,-1.8,0.689,1138.719,1.525,2522.492,0.002
"COM",2007,0.8,0.796,1289.946,1.579,2559.829,0.002
"COM",2008,4,0.916,1454.493,1.673,2658.416,0.002
"COM",2009,3.2,0.904,1407.577,1.738,2705.519,0.002
"COM",2010,3.8,0.909,1385.195,1.826,2783.237,0.002
"COM",2011,4.1,1.023,1526.567,1.941,2896.349,0.002
"COM",2012,3.2,1.016,1484.891,2.04,2979.362,0.002
"COM",2013,4.5,1.116,1596.013,2.167,3098.237,0.002
"COM",2014,2.1,1.15,1609.102,2.251,3150.057,0.002
"COM",2015,1.1,0.966,1323.072,2.298,3147.053,0.002
"COM",2016,3.3,1.013,1356.892,2.397,3211.995,0.002
"COM",2017,3.8,1.077,1414.088,2.533,3325.504,0.002
"COM",2018,3.6,1.179,1518.8,2.528,3256.076,0.002
"COM",2019,1.8,1.188,1501.981,2.59,3274.703,0.002
"COM",2020,-0.2,1.218,1510.592,2.603,3228.773,0.002
"COM",2021,2,1.273,1549.471,2.764,3363.698,0.002
"COM",2022,2.6,1.225,1439.616,3.038,3570.97,0.002
"COM",2023,3,1.34,1540.685,3.241,3725.593,0.002
"COM",2024,3.5,1.45,1629.863,3.435,3860.618,0.002
"COM",2025,4,1.535,1687.17,3.638,3999.804,0.002
"COM",2026,4.3,1.637,1760.404,3.866,4158.377,0.002
"COM",2027,4.5,1.737,1828.4,4.113,4330.086,0.002
"COM",2028,4.3,1.839,1895.448,4.369,4502.55,0.002
"COM",2029,3.8,1.947,1964.46,4.619,4660.688,0.002
"COG",1980,12.7,2.165,1268.332,2.77,1622.539,0.021
"COG",1981,2.6,1.775,1008.636,3.111,1767.879,0.021
"COG",1982,2.4,1.548,853.044,3.383,1864.799,0.021
"COG",1983,2.4,1.407,752.384,3.6,1924.768,0.021
"COG",1984,2.4,1.294,671.076,3.818,1980.473,0.021
"COG",1985,2.4,1.327,667.569,4.032,2028.668,0.021
"COG",1986,2.3,1.815,885.759,4.21,2054.573,0.021
"COG",1987,2.3,2.205,1043.902,4.414,2089.968,0.02
"COG",1988,21.9,2.346,1077.321,5.571,2558.701,0.024
"COG",1989,21.3,2.478,1071.039,7.021,3034.369,0.028
"COG",1990,1,2.909,1219.584,7.357,3084.071,0.027
"COG",1991,3.4,3.035,1237.554,7.864,3206.479,0.027
"COG",1992,4.2,3.28,1301.275,8.38,3324.116,0.025
"COG",1993,1.3,3.004,1157.837,8.691,3350.369,0.025
"COG",1994,-1.4,2.068,774.866,8.753,3279.09,0.024
"COG",1995,4,2.457,896.009,9.29,3387.812,0.024
"COG",1996,3.5,2.84,1008.344,9.791,3476.258,0.024
"COG",1997,-1,2.568,893.112,9.86,3429.539,0.023
"COG",1998,8.9,2.24,762.522,10.863,3698.544,0.025
"COG",1999,-3.7,2.646,877.222,10.612,3517.734,0.023
"COG",2000,11.8,3.624,1156.361,12.128,3869.642,0.024
"COG",2001,-4.8,3.038,933.558,11.803,3626.998,0.023
"COG",2002,1,3.33,999.604,12.104,3633.606,0.022
"COG",2003,0.5,3.863,1128.049,12.4,3620.712,0.021
"COG",2004,-0.2,5.101,1439.638,12.708,3586.776,0.02
"COG",2005,9.2,6.654,1811.59,14.314,3897.197,0.021
"COG",2006,8,8.073,2116.981,15.934,4178.399,0.022
"COG",2007,-6.6,8.784,2220.174,15.283,3862.892,0.019
"COG",2008,6.3,11.649,2848.341,16.56,4049.206,0.02
"COG",2009,11.6,9.713,2281.47,18.601,4369.215,0.023
"COG",2010,9.9,13.159,2965.182,20.697,4663.61,0.024
"COG",2011,2.2,15.653,3414.461,21.59,4709.541,0.023
"COG",2012,9.9,17.704,3756.238,24.179,5130.013,0.025
"COG",2013,-0.7,17.959,3719.705,24.415,5056.974,0.024
"COG",2014,6.7,17.918,3623.464,26.509,5360.943,0.025
"COG",2015,-3.6,11.891,2348.056,25.805,5095.42,0.023
"COG",2016,-5,10.928,2106.937,24.75,4771.62,0.021
"COG",2017,-5.6,11.83,2226.946,23.783,4476.994,0.019
"COG",2018,-2.3,14.781,2716.492,30.668,5636.426,0.023
"COG",2019,1.1,13.977,2509.047,32.125,5766.755,0.023
"COG",2020,-6.3,11.485,2014.193,27.446,4813.316,0.02
"COG",2021,1.1,13.387,2293.987,33.306,5707.174,0.021
"COG",2022,1.8,13.967,2339.437,36.322,6083.689,0.021
"COG",2023,2,14.169,2308.52,38.373,6252.157,0.021
"COG",2024,2.8,15.044,2384.399,40.403,6403.607,0.021
"COG",2025,3.7,15.92,2454.478,42.649,6575.469,0.021
"COG",2026,3.5,16.817,2522.121,44.957,6742.542,0.021
"COG",2027,3.5,17.737,2587.661,47.363,6909.858,0.021
"COG",2028,3.8,18.82,2670.943,50.07,7105.801,0.021
"COG",2029,3.8,20.148,2781.53,52.947,7309.462,0.021
"CIV",1980,5.2,13.877,1764.741,20.31,2582.721,0.153
"CIV",1981,3.5,11.502,1429.982,23.009,2860.707,0.156
"CIV",1982,0.2,10.32,1235.211,24.48,2930.066,0.155
"CIV",1983,-2.5,9.312,1060.684,24.802,2825.038,0.147
"CIV",1984,-2,9.284,1028.742,25.184,2790.448,0.138
"CIV",1985,3.6,9.47,1010.216,26.915,2871.197,0.138
"CIV",1986,4.8,12.675,1301.055,28.775,2953.594,0.14
"CIV",1987,-0.5,13.944,1377.855,29.341,2899.277,0.134
"CIV",1988,1.1,14.092,1379.623,30.722,3007.683,0.13
"CIV",1989,3,13.487,1268.839,32.868,3092.091,0.129
"CIV",1990,-1.1,14.923,1348.805,33.727,3048.312,0.123
"CIV",1991,0,14.504,1260.371,34.881,3031.124,0.121
"CIV",1992,-0.3,15.416,1288.913,35.587,2975.295,0.108
"CIV",1993,-0.2,15.268,1161.76,36.365,2766.995,0.106
"CIV",1994,0.2,11.492,848.957,37.205,2748.569,0.103
"CIV",1995,5.6,15.205,1091.591,40.101,2878.905,0.105
"CIV",1996,8.1,16.78,1171.414,44.158,3082.718,0.109
"CIV",1997,5.7,16.203,1092.136,47.49,3200.917,0.111
"CIV",1998,4.9,17.433,1134.494,50.392,3279.28,0.114
"CIV",1999,1.6,17.114,1082.768,51.931,3285.532,0.112
"CIV",2000,-2.1,14.851,913.448,52.009,3198.988,0.104
"CIV",2001,0.1,15.485,925.966,53.245,3183.947,0.102
"CIV",2002,-1.7,17.148,996.887,53.17,3091.119,0.097
"CIV",2003,-1.4,21.206,1198.538,53.483,3022.856,0.093
"CIV",2004,1.2,22.924,1259.645,55.598,3055.019,0.089
"CIV",2005,1.7,23.626,1262.108,58.328,3115.956,0.087
"CIV",2006,1.5,24.628,1279.071,61.038,3170.094,0.084
"CIV",2007,1.8,28.158,1421.758,63.799,3221.34,0.081
"CIV",2008,2.5,33.621,1650.425,66.681,3273.293,0.081
"CIV",2009,3.3,33.693,1607.992,69.274,3306.035,0.084
"CIV",2010,2,34.431,1597.512,71.53,3318.833,0.082
"CIV",2011,-4.9,35.529,1602.649,69.46,3133.187,0.075
"CIV",2012,10.9,37.03,1623.908,78.44,3439.894,0.08
"CIV",2013,9.3,43.228,1843.024,87.172,3716.546,0.085
"CIV",2014,8.8,48.882,2026.153,96.49,3999.447,0.089
"CIV",2015,8.8,45.815,1846.22,105.997,4271.378,0.094
"CIV",2016,7.2,48.408,1896.474,114.678,4492.756,0.098
"CIV",2017,7.4,52.512,2000.09,125.384,4775.636,0.101
"CIV",2018,4.8,58.522,2167.041,135.828,5029.584,0.103
"CIV",2019,6.7,60.383,2173.778,155.524,5598.835,0.112
"CIV",2020,0.7,63.119,2209.109,160.303,5610.457,0.115
"CIV",2021,7.1,72.833,2478.224,179.178,6096.749,0.115
"CIV",2022,6.2,70.324,2326.334,203.889,6744.7,0.118
"CIV",2023,6.2,78.887,2537.065,224.322,7214.352,0.122
"CIV",2024,6.5,86.993,2719.971,244.611,7648.157,0.126
"CIV",2025,6.4,95.462,2901.813,264.994,8055.157,0.13
"CIV",2026,6.4,103.94,3071.685,287.186,8487.061,0.134
"CIV",2027,7.5,113.758,3268.378,314.398,9032.946,0.139
"CIV",2028,6.5,123.482,3449.146,340.97,9524.076,0.144
"CIV",2029,6.2,133.761,3632.39,368.751,10013.736,0.148
"GNQ",1980,4.8,0.032,123.403,0.086,334.935,0.001
"GNQ",1981,5.8,0.03,109.806,0.099,366.615,0.001
"GNQ",1982,2.2,0.035,121.292,0.107,369.702,0.001
"GNQ",1983,5,0.04,126.408,0.117,372.8,0.001
"GNQ",1984,1,0.044,130.117,0.123,362.914,0.001
"GNQ",1985,12.9,0.074,205.657,0.143,398.196,0.001
"GNQ",1986,-2.3,0.091,241.443,0.142,378.674,0.001
"GNQ",1987,4.4,0.111,284.263,0.152,390.578,0.001
"GNQ",1988,2.7,0.119,296.908,0.162,402.551,0.001
"GNQ",1989,-1.2,0.105,253.241,0.166,401.409,0.001
"GNQ",1990,2.5,0.133,312.102,0.177,414.282,0.001
"GNQ",1991,-1.2,0.132,299.071,0.181,409.736,0.001
"GNQ",1992,33,0.16,351.662,0.246,539.591,0.001
"GNQ",1993,10.5,0.162,343.493,0.278,590.115,0.001
"GNQ",1994,16.8,0.12,245.881,0.331,680.13,0.001
"GNQ",1995,26.5,0.169,333.846,0.428,847.62,0.001
"GNQ",1996,52.7,0.276,527.121,0.665,1269.715,0.002
"GNQ",1997,148,0.526,965.017,1.678,3081.478,0.004
"GNQ",1998,24.8,0.44,777.254,2.118,3738.122,0.005
"GNQ",1999,26.4,0.738,1251.452,2.715,4602.685,0.006
"GNQ",2000,110.5,1.159,1885.985,5.845,9515.063,0.012
"GNQ",2001,60,1.674,2616.505,9.564,14950.062,0.018
"GNQ",2002,19.6,2.07,3105.658,11.619,17435.19,0.021
"GNQ",2003,14.5,3.733,5373.616,13.561,19523.214,0.023
"GNQ",2004,30.4,5.935,8187.817,18.158,25051.652,0.029
"GNQ",2005,8.2,8.191,10816.42,20.265,26758.667,0.03
"GNQ",2006,6.5,10.096,12744.023,22.248,28082.972,0.031
"GNQ",2007,15.3,13.091,15784.548,26.343,31763.839,0.033
"GNQ",2008,17.8,19.828,22831.933,31.629,36421.575,0.038
"GNQ",2009,1.3,15.072,16578.72,32.252,35476.124,0.039
"GNQ",2010,-8.9,16.328,17167.174,29.731,31258.975,0.034
"GNQ",2011,6.5,21.354,21476.215,32.324,32509.194,0.035
"GNQ",2012,8.3,22.403,21570.068,35.662,34337.269,0.037
"GNQ",2013,-4.1,21.949,20253.043,34.77,32083.48,0.034
"GNQ",2014,0.4,21.771,19276.253,35.523,31452.117,0.033
"GNQ",2015,-9.1,13.187,11219.121,32.586,27723.82,0.029
"GNQ",2016,-8.8,11.238,9200,29.996,24556.627,0.026
"GNQ",2017,-5.7,12.197,9621.136,28.802,22720.409,0.023
"GNQ",2018,-6.2,13.309,10129.619,30.232,23009.456,0.023
"GNQ",2019,-5.5,11.365,8355.696,27.477,20201.904,0.02
"GNQ",2020,-4.8,9.908,7045.629,23.476,16693.918,0.017
"GNQ",2021,0.9,12.222,8415.533,29.585,20370.66,0.019
"GNQ",2022,3.7,13.516,9020.808,32.872,21939.96,0.019
"GNQ",2023,-6.2,11.975,7755.011,31.927,20675.69,0.017
"GNQ",2024,5.8,12.884,8101.698,34.59,21750.628,0.018
"GNQ",2025,-4.8,12.918,7892.898,33.514,20477.434,0.016
"GNQ",2026,1.2,13.386,7952.368,34.545,20522.1,0.016
"GNQ",2027,0.5,13.73,7935.394,35.368,20440.734,0.016
"GNQ",2028,-4,13.58,7640.669,34.562,19445.619,0.015
"GNQ",2029,2.9,14.271,7822.403,36.225,19855.947,0.015
"ERI",1992,NA,0.606,268.192,1.723,763.075,0.005
"ERI",1993,12.9,0.374,167.084,1.991,889.273,0.006
"ERI",1994,20.9,0.433,195.44,2.459,1108.653,0.007
"ERI",1995,2.3,0.483,219.091,2.569,1165.564,0.007
"ERI",1996,9.1,0.579,263.808,2.855,1300.056,0.007
"ERI",1997,7.9,0.594,270.574,3.134,1427.599,0.007
"ERI",1998,2,0.626,283.919,3.231,1464.681,0.007
"ERI",1999,0.2,0.614,274.584,3.283,1467.558,0.007
"ERI",2000,-12.4,0.547,238.508,2.943,1283.819,0.006
"ERI",2001,8.8,0.582,245.162,3.272,1377.767,0.006
"ERI",2002,3,0.564,227.498,3.423,1379.654,0.006
"ERI",2003,-2.7,0.673,258.933,3.398,1306.346,0.006
"ERI",2004,1.5,0.858,315.55,3.54,1301.405,0.006
"ERI",2005,2.6,0.85,300.697,3.745,1324.66,0.006
"ERI",2006,-1,0.937,321.219,3.823,1310.104,0.005
"ERI",2007,1.4,1.02,340.334,3.982,1328.822,0.005
"ERI",2008,-19.4,0.923,301.238,3.27,1067.665,0.004
"ERI",2009,12.2,1.297,415.601,3.691,1183.07,0.004
"ERI",2010,10.9,1.59,501.424,4.141,1306.466,0.005
"ERI",2011,25.7,2.065,642.502,5.314,1653.294,0.006
"ERI",2012,1.9,2.255,693.804,5.515,1696.833,0.006
"ERI",2013,-10.5,1.958,596.754,5.022,1530.668,0.005
"ERI",2014,30.9,2.604,786.54,6.69,2020.603,0.006
"ERI",2015,-20.6,2.016,603.193,5.36,1603.317,0.005
"ERI",2016,7.4,2.213,655.424,5.811,1720.68,0.005
"ERI",2017,-10,1.904,557.857,5.322,1559.463,0.004
"ERI",2018,13,2.006,580.845,6.095,1765.072,0.005
"ERI",2019,3.8,1.982,566.731,6.369,1821.279,0.005
"SWZ",1980,-3.8,0.754,1329.789,0.901,1588.307,0.007
"SWZ",1981,6.9,0.798,1359.195,1.054,1795.88,0.007
"SWZ",1982,1.4,0.714,1174.424,1.136,1868.461,0.007
"SWZ",1983,-0.5,0.734,1167.158,1.174,1864.969,0.007
"SWZ",1984,2.5,0.628,963.592,1.246,1912.394,0.007
"SWZ",1985,1.9,0.497,736.012,1.31,1942.267,0.007
"SWZ",1986,18.6,0.635,909.797,1.585,2269.965,0.008
"SWZ",1987,10,0.831,1149.956,1.787,2473.619,0.008
"SWZ",1988,7.6,0.986,1320.95,1.99,2665.235,0.008
"SWZ",1989,9.4,1.006,1305.673,2.263,2936.498,0.009
"SWZ",1990,9.9,1.237,1558.18,2.579,3249.365,0.009
"SWZ",1991,1.8,1.285,1574.778,2.713,3326.019,0.009
"SWZ",1992,3.2,1.425,1703.465,2.864,3423.581,0.009
"SWZ",1993,3.1,1.497,1747.48,3.023,3529.259,0.009
"SWZ",1994,2.4,1.621,1851.22,3.162,3610.169,0.009
"SWZ",1995,4.8,1.932,2160.27,3.384,3783.63,0.009
"SWZ",1996,3.8,1.83,2005.245,3.579,3921.933,0.009
"SWZ",1997,3.1,1.957,2105.168,3.753,4036.872,0.009
"SWZ",1998,2.6,1.797,1914.241,3.894,4148.964,0.009
"SWZ",1999,3,1.764,1861.496,4.066,4291.275,0.009
"SWZ",2000,1.8,1.739,1818.67,4.231,4424.294,0.008
"SWZ",2001,1.1,1.544,1599.207,4.372,4529.602,0.008
"SWZ",2002,4.4,1.436,1473.717,4.634,4757.741,0.008
"SWZ",2003,3.9,2.198,2235.678,4.909,4994.429,0.009
"SWZ",2004,3.6,2.774,2797.022,5.224,5267.038,0.008
"SWZ",2005,6,3.177,3174.588,5.711,5707.013,0.008
"SWZ",2006,6,3.293,3262.223,6.24,6180.726,0.009
"SWZ",2007,4.4,3.465,3402.163,6.693,6571.984,0.009
"SWZ",2008,0.8,3.298,3214.488,6.878,6704.394,0.008
"SWZ",2009,1.6,3.596,3479.71,7.029,6801.733,0.009
"SWZ",2010,3.8,4.438,4263.91,7.384,7094.235,0.008
"SWZ",2011,2.2,4.826,4603.196,7.706,7350.505,0.008
"SWZ",2012,5.4,4.887,4628.132,8.273,7835.534,0.008
"SWZ",2013,3.9,4.6,4325.841,8.739,8218.378,0.009
"SWZ",2014,0.9,4.426,4133.645,8.973,8379.776,0.008
"SWZ",2015,2.2,4.061,3766.458,9.258,8585.967,0.008
"SWZ",2016,1.1,3.815,3513.8,9.445,8699.317,0.008
"SWZ",2017,2,4.407,4031.056,9.809,8972.762,0.008
"SWZ",2018,2.4,4.667,4226.975,10.026,9081.196,0.008
"SWZ",2019,2.7,4.495,4031.719,10.624,9528.422,0.008
"SWZ",2020,-1.6,3.984,3535.09,10.717,9510.048,0.008
"SWZ",2021,10.7,4.851,4259.206,12.164,10679.871,0.008
"SWZ",2022,0.5,4.791,4161.741,13.093,11374.09,0.008
"SWZ",2023,4.9,4.856,4173.577,14.232,12232.255,0.008
"SWZ",2024,4.6,5.145,4375.286,15.244,12963.227,0.008
"SWZ",2025,4.2,5.422,4561.871,16.17,13604.983,0.008
"SWZ",2026,3.4,5.677,4725.87,17.033,14179.218,0.008
"SWZ",2027,2.9,5.908,4866.196,17.851,14703.287,0.008
"SWZ",2028,2.7,6.153,5014.547,18.672,15216.754,0.008
"SWZ",2029,2.6,6.393,5154.588,19.5,15722.877,0.008
"ETH",1980,4,7.385,227.616,11.919,367.381,0.09
"ETH",1981,0,7.578,228.061,13.047,392.669,0.088
"ETH",1982,1,7.973,233.306,13.987,409.26,0.089
"ETH",1983,7.8,8.863,251.399,15.675,444.598,0.093
"ETH",1984,-2.3,8.375,229.991,15.866,435.702,0.087
"ETH",1985,-11.4,9.808,260.757,14.5,385.503,0.075
"ETH",1986,9.7,10.188,262.316,16.225,417.755,0.079
"ETH",1987,13.9,10.89,271.537,18.934,472.095,0.087
"ETH",1988,0.6,11.285,272.448,19.714,475.946,0.084
"ETH",1989,-0.5,11.872,277.391,20.393,476.485,0.08
"ETH",1990,2.6,12.595,284.636,21.707,490.563,0.079
"ETH",1991,-7.2,13.928,304.279,20.821,454.876,0.072
"ETH",1992,-8.9,14.696,310.307,19.399,409.616,0.059
"ETH",1993,13.4,9.143,186.665,22.512,459.619,0.066
"ETH",1994,3.5,8.135,160.749,23.795,470.197,0.066
"ETH",1995,6.1,7.887,151.063,25.781,493.766,0.068
"ETH",1996,13.5,8.794,163.498,29.805,554.114,0.074
"ETH",1997,2.8,8.621,155.766,31.181,563.384,0.073
"ETH",1998,-4.2,7.815,137.366,30.211,531.041,0.068
"ETH",1999,6.3,7.515,128.578,32.567,557.203,0.07
"ETH",2000,9.8,8.167,136.056,36.581,609.384,0.073
"ETH",2001,7.4,8.103,131.565,40.173,652.256,0.077
"ETH",2002,1.6,7.828,123.874,41.45,655.936,0.076
"ETH",2003,-2.1,8.604,132.704,41.381,638.245,0.072
"ETH",2004,11.7,10.122,152.16,47.465,713.537,0.076
"ETH",2005,12.6,12.387,181.49,55.122,807.639,0.082
"ETH",2006,11.5,15.31,218.637,63.356,904.764,0.087
"ETH",2007,11.8,19.329,266.894,72.751,1004.557,0.092
"ETH",2008,11.2,26.25,350.57,82.458,1101.204,0.1
"ETH",2009,10,28.672,373.199,91.263,1187.91,0.111
"ETH",2010,10.6,26.887,341.103,102.163,1296.098,0.117
"ETH",2011,11.4,30.48,377.694,116.158,1439.382,0.125
"ETH",2012,8.7,42.221,510.537,128.615,1555.198,0.132
"ETH",2013,9.9,46.544,548.869,143.753,1695.206,0.14
"ETH",2014,10.3,54.165,622.592,161.322,1854.273,0.15
"ETH",2015,10.4,63.081,707.975,179.752,2017.419,0.16
"ETH",2016,8,72.12,790.789,195.977,2148.87,0.167
"ETH",2017,10.2,76.841,822.704,219.854,2353.893,0.178
"ETH",2018,7.7,80.207,839.861,236.067,2471.908,0.179
"ETH",2019,9,92.608,948.851,259.535,2659.167,0.186
"ETH",2020,6.1,96.611,969.014,286.176,2870.372,0.206
"ETH",2021,6.3,99.269,974.185,316.172,3102.763,0.203
"ETH",2022,6.4,118.968,1143.024,360.261,3461.319,0.209
"ETH",2023,7.2,159.747,1511.217,399.991,3783.947,0.217
"ETH",2024,6.1,145.031,1350.401,434.441,4045.132,0.223
"ETH",2025,6.5,120.913,1108.105,471.11,4317.477,0.23
"ETH",2026,7.1,138.354,1247.974,513.989,4636.262,0.239
"ETH",2027,7.7,157.97,1402.477,563.872,5006.113,0.25
"ETH",2028,8,179.189,1565.807,620.176,5419.282,0.262
"ETH",2029,7.8,201.58,1733.725,680.527,5853.001,0.274
"GAB",1980,0,4.559,6093.615,5.946,7947.47,0.045
"GAB",1981,-4,4.111,5376.616,6.248,8171.654,0.042
"GAB",1982,4.1,3.853,4930.527,6.906,8837.942,0.044
"GAB",1983,2,3.689,4619.015,7.32,9166.11,0.044
"GAB",1984,4.9,3.547,4346.388,7.956,9747.836,0.044
"GAB",1985,5.8,3.736,4478.468,8.684,10410.307,0.045
"GAB",1986,-2.1,4.889,5735.355,8.672,10173.077,0.042
"GAB",1987,-15.4,3.699,4245.955,7.519,8629.841,0.034
"GAB",1988,3.5,4.079,4581.144,8.056,9047.824,0.034
"GAB",1989,15.4,4.458,4899.234,9.664,10619.865,0.038
